1.1156	-2.0673
0.095692	0.20938
1.1965	1.4506
0.57244	-0.44939
1.1343	-1.4337
1.4314	-1.4595
0.53048	1.118
2.1025	-1.5391
-1.6532	1.8117
0.085497	-0.65422
-0.64163	-0.83236
0.84148	-0.48025
0.65211	0.10993
0.1848	0.062135
0.36354	-0.7052
0.58898	-0.22413
0.51525	-0.1793
0.95981	-1.3146
1.9332	1.1896
-0.095571	0.31103
-0.39339	0.32661
2.173	1.9554
0.5006	-0.54709
-0.2535	-0.70719
0.55421	0.032478
-0.29033	0.31095
-0.46058	0.42358
1.2378	-1.3083
2.2013	-1.2786
-2.0578	-1.2999
-0.73131	1.4506
0.34424	-0.49821
3.4307	1.4405
0.38116	0.50821
1.9298	1.5741
1.5685	-1.2005
0.22634	-0.93573
-2.0753	-1.1956
-0.27885	-0.22392
-0.90551	0.57242
0.98204	0.7985
1.6411	-0.59519
-0.58419	0.048676
-0.85442	0.97104
0.65642	0.61253
-1.6603	0.46187
1.6934	0.99572
0.53945	0.28165
0.20298	-1.2183
-2.3387	-1.6389
0.55237	1.1976
0.73357	-0.71521
-1.6001	0.21799
-0.33276	-0.41407
0.62905	-0.80942
-0.56484	0.2216
-1.0449	-0.90192
-0.45425	-0.035544
-1.4092	-0.71185
1.0096	1.0084
0.92608	1.159
-0.84203	0.45954
0.62132	-0.06727
0.39908	1.3773
0.014788	0.076995
-0.23917	-0.50605
-0.1279	-0.62314
-0.9827	-0.39887
1.6812	-2.0965
0.6214	-1.2134
0.61347	-0.71285
0.80037	0.61935
0.35993	0.36812
-0.44779	0.14043
-0.69343	-1.672
-0.92623	-0.42883
0.75563	-0.78342
0.56437	-0.32361
1.1018	-0.12772
2.6461	-1.4315
-1.2493	0.46429
-0.40296	0.29615
-1.1569	2.079
0.58257	-0.50407
-1.5548	-0.6319
0.8679	-1.3593
1.4903	0.91332
-0.65792	-0.42009
0.2343	0.16428
-1.402	-0.90607
-0.37304	-0.44854
1.8805	1.1041
-1.458	-1.2395
0.0089653	0.036238
0.23664	0.054633
1.2468	0.96016
-1.1365	1.0682
1.6235	1.4632
0.20695	-0.40127
-1.4626	0.76523
-1.8054	0.74929
-2.3616	2.6185
0.32586	-0.95134
0.76478	-0.67227
-0.051974	1.1296
1.2445	-0.24996
2.1587	1.3202
-1.2874	1.1478
0.13729	-0.74761
0.51231	1.2419
0.5271	0.19945
0.54334	0.39995
1.616	-2.2118
-0.77786	-0.35968
1.4174	-2.3808
-0.54765	-1.2598
-1.5866	-0.41839
-0.14656	0.38903
-0.30133	-0.77943
0.17957	-1.137
-0.61646	-0.56599
-1.9784	-1.4209
0.35172	-0.63434
-0.91949	1.1611
0.31689	0.27947
-0.80269	-0.58026
0.64422	-0.1089
-1.7459	1.0006
-0.34969	-1.6665
-1.3539	-1.1255
0.54473	0.28519
-1.7228	-0.42217
0.82996	1.1291
0.71732	-1.3315
-0.64108	0.36846
1.5037	0.52927
0.19469	-0.42114
0.25204	0.18411
0.31135	0.61294
2.4652	1.9975
-1.2784	0.95695
0.49478	0.15588
0.43434	-0.82271
0.73798	-0.61817
-0.25685	0.52524
0.28766	0.46511
1.9791	1.5126
-0.61594	0.4886
-0.18157	0.33886
0.47329	0.95466
-0.46089	-0.51225
-1.1982	1.7228
-1.1974	0.66917
-0.36791	0.93497
-1.1647	-2.0586
-0.46289	-0.60007
0.30473	1.1652
-2.4105	-2.4339
-3.2964	1.9003
-0.78618	-0.33111
0.70234	-0.52057
-0.37263	0.1299
-2.0786	-1.3669
0.92856	0.47777
0.34466	-0.38844
-0.65176	-0.35926
2.2603	-2.9805
-0.82636	0.31874
-0.89698	0.52796
0.013535	-0.015262
1.0005	-1.5914
0.071211	0.024614
-1.944	1.5357
0.51082	-0.53749
1.4922	-1.6332
-0.36369	-0.91865
-1.0678	-0.5145
1.1444	0.56122
-2.477	-1.5417
1.6559	1.2061
0.64843	0.53891
-0.61742	0.42359
0.91924	0.49627
-0.97828	1.9106
0.089858	0.34855
0.88485	1.4952
0.28872	0.70469
-1.7563	1.1315
0.36246	-0.3336
1.0995	-1.2904
-0.72368	0.29603
-0.74188	0.57088
-0.65546	0.88977
-0.75167	0.091605
-0.95704	0.71606
0.089097	0.25799
0.11742	-0.49129
0.97347	-0.80011
-0.99356	-1.6223
1.3851	-1.0886
-0.055851	0.41623
-0.43526	0.51665
0.21478	-0.56656
0.15007	0.24327
1.2729	-1.5491
-0.11281	-0.77608
-1.3878	-1.2923
-0.044936	-0.37763
-0.33285	0.006034
0.98087	0.28344
-1.1173	-0.61571
0.59592	0.05993
0.63884	0.75924
-0.16329	0.056399
-0.020625	-0.66446
1.0422	0.91393
-0.7919	-0.90307
-0.070677	-0.47397
-0.6204	0.90405
-0.4133	1.0415
-0.41225	-0.82534
0.63392	-0.23323
1.3246	0.83919
-1.2322	-1.3601
-0.49917	0.26828
-0.88932	0.65006
-0.40103	-0.26329
1.4907	0.95878
-0.69144	-0.043665
-0.94302	-1.646
0.31437	0.7986
0.031811	-0.40706
-0.28952	0.44526
-1.046	-1.1358
-0.36324	0.58523
1.5718	-1.2471
-0.74117	0.44338
0.7745	0.17683
-0.98533	-0.92732
0.32398	0.071418
0.62317	0.96878
1.2202	1.7721
1.1747	-0.50802
-1.353	-1.0656
0.95086	1.744
-0.93057	0.9666
-2.0942	-0.83723
0.73875	0.11456
1.7273	-0.79206
-0.51274	0.50378
0.43761	-0.35514
-0.26672	-0.19904
-0.20587	-0.10137
-1.8494	-2.5518
-1.1744	-0.74013
0.16618	0.5734
-0.99734	1.8182
-0.19781	-0.62586
-1.215	-1.264
0.66092	0.64664
-1.0926	0.36501
1.3545	-1.7893
0.16356	0.45034
-0.10214	0.094615
0.69717	1.2128
-1.2364	-1.4303
1.108	-1.0028
-0.55073	1.3751
0.12832	0.71254
0.38659	0.92237
0.0046198	-0.23907
0.53548	-0.13329
0.50037	-0.3425
0.38141	-0.15476
0.097947	-0.096658
1.0942	-0.84349
-1.1444	1.3344
0.37427	-0.94698
-0.46032	0.59004
-0.01827	-0.95269
0.62932	-0.28699
0.90835	1.8812
0.53039	0.061088
0.72406	-0.97061
0.34394	-0.95622
0.056796	-0.74185
0.83536	-1.1986
-0.77404	1.3643
-1.0552	1.0013
-0.6603	-0.3586
0.19847	-0.39519
0.89961	1.1371
-0.24138	-0.66392
2.39	2.1404
0.96421	-1.6848
1.8758	0.44061
-0.19533	0.51108
-0.55613	-0.11116
1.1873	-1.0944
-1.1167	-1.2089
0.26587	-0.26601
-0.16073	-0.52973
0.58082	0.14141
1.3735	1.0592
0.14675	0.14147
1.1229	1.0132
-0.16343	-1.6677
-0.64584	-0.35681
-0.017262	0.41942
1.4422	0.30302
-1.0604	1.7468
-0.75796	-2.0236
-1.1424	-0.83396
0.097037	0.23524
1.0917	-1.0391
-0.71363	-1.0745
2.0136	1.8157
0.45472	1.5195
-0.93	1.6486
-0.30662	-0.30439
-0.23887	-0.028126
1.2515	2.2099
-0.15029	-0.97446
-1.7142	-0.73207
0.81305	0.58327
0.73488	-1.529
0.1051	0.36499
0.18861	0.35456
1.9724	-1.2826
-1.5219	1.74
-0.056087	0.87756
-0.33166	-1.2385
0.23871	0.35973
1.5024	-1.9839
1.0446	1.0555
-0.36253	0.11013
0.56685	0.66502
-0.90549	1.2796
-0.33945	1.0747
0.77736	-0.86868
0.82237	-1.0262
1.0127	0.91157
-0.88318	1.0346
2.1033	2.7024
1.6503	1.4942
0.050924	-0.16734
0.82135	-1.0983
-0.1339	-0.077295
-0.27959	-1.2817
0.5278	-0.22366
0.4468	-0.73882
-0.73188	1.4618
-1.1179	-1.0611
-0.28368	-0.17542
-1.1555	0.14409
-1.5722	-0.61077
0.082043	0.033766
0.77522	-0.79071
1.6555	-1.8349
-0.48038	-0.57299
-0.30035	0.69703
0.073066	-0.38599
0.56953	0.086411
0.97679	-1.3879
-0.55458	0.90282
-1.5938	-1.9334
0.9405	-0.94179
-0.37452	-0.007986
0.53219	0.44776
1.5426	1.9169
-1.547	1.9861
-0.58078	-1.0802
0.016057	-0.35168
-1.11	-1.4137
-1.1584	0.66584
1.8393	-1.4086
0.18056	0.52917
0.5717	0.093879
-0.78445	-1.3164
0.34453	-0.96553
0.92345	0.1005
1.3065	0.39478
0.55754	0.63297
1.3443	-1.2676
0.41821	0.80455
-0.51467	-0.30648
-1.0401	1.0418
-1.1544	-0.71803
-0.65956	0.28108
-1.1846	-0.5656
1.65	1.9198
-2.8828	-1.6887
-0.9308	-0.12175
-2.2819	2.8587
-0.52677	0.71751
1.9893	2.0119
0.72239	-0.53826
0.70084	-0.30796
0.052924	0.34506
1.0512	0.64692
-0.45221	-0.20787
0.6045	1.591
1.3787	-1.2592
-0.37295	0.39136
2.4564	-0.6877
-1.1266	-1.0603
-0.0032158	-0.21625
-1.2905	-0.81113
0.37643	-1.1206
0.23806	0.21234
0.50486	-1.2951
-0.52679	-0.10008
0.10165	0.37536
-0.97535	-0.94811
-0.56295	-0.11782
-2.2851	1.5989
-0.13314	0.027825
0.31187	-0.20809
-0.10601	0.066637
-2.184	2.5039
-0.67493	-1.1319
0.48633	1.1664
0.095557	0.45335
-0.65274	-0.64654
-0.8894	-0.6504
-0.22133	-0.24151
0.3271	0.87691
0.96631	0.99929
0.72777	-1.0646
-0.66461	0.43469
0.74271	1.6833
0.82482	-0.42049
-0.1202	0.087415
-1.5461	1.7614
0.51972	-0.2654
-0.16583	0.073601
0.7764	1.7145
1.417	0.37188
-2.0355	-1.0241
-0.65349	0.85194
0.91505	1.4803
-0.22231	-0.090812
0.65398	-0.49746
-0.34679	0.26295
-0.058382	-1.4527
-0.8021	0.6837
-1.3158	-1.2485
1.8553	-1.3671
1.5164	1.4974
1.5836	-1.001
2.0572	-1.7712
-1.291	-1.2388
1.0607	1.8857
-1.2023	-1.9048
0.40031	0.38384
-1.2137	1.6829
1.4707	-1.4521
-1.9771	1.4454
-0.34977	-0.32206
1.1474	1.4213
-0.31804	-0.11375
1.3902	-1.8067
-0.29374	-0.99467
1.0399	0.68342
0.64673	-1.1213
-0.26231	-0.10918
-0.71876	-1.0944
0.5064	0.38655
0.11917	-0.39406
-3.092	-2.9686
0.3042	0.13054
0.098328	-1.5435
-0.4177	-1.2806
2.9328	3.2008
-1.1984	-0.81257
1.1778	-0.54737
-1.1134	0.71937
-0.076284	0.74849
0.827	0.278
-0.27729	0.41501
-1.7502	1.0886
-0.63698	-0.68226
0.7536	0.63235
3.1495	3.4576
1.3751	-0.76269
1.9708	-1.5505
0.10844	0.51964
-0.86918	-1.1986
-0.12122	0.17035
0.78142	0.56201
-0.052828	-0.4682
0.53725	-1.1088
-0.90661	0.91128
0.7748	0.69341
1.0104	1.3537
-2.4509	-2.5334
1.4879	-0.85516
0.032113	0.065205
1.7508	-0.63394
-0.19136	0.52313
-0.60258	-0.17522
-0.60032	0.75457
-1.1589	0.17365
0.23038	0.21509
0.40836	-0.27479
-1.3357	-0.072982
0.25991	-0.57431
1.7842	-1.6764
1.4731	0.45529
1.299	1.1265
-1.0827	-1.0463
-0.22122	0.18093
-0.53292	1.0427
0.3665	-0.049208
-2.4509	1.6791
0.86972	-1.4335
0.36917	-0.5687
0.38731	-0.056027
-1.1222	1.9303
0.97257	-0.72798
-0.73872	-0.81639
0.021627	0.56451
0.46176	-0.13276
-0.91743	-0.057311
0.095674	1.12
0.57781	1.0476
-1.6436	1.9738
0.62939	-0.1007
-1.8553	1.1375
-0.8405	-0.36221
0.58938	0.56016
1.2732	0.88642
1.0056	1.0846
-0.97119	1.4863
-0.01633	-0.20627
-0.10227	0.68284
0.27948	0.78302
-0.0051726	0.18526
-0.77191	-0.55648
0.068877	-0.5344
0.078796	0.01944
0.63279	0.35233
-0.27144	1.0415
1.7593	-1.3589
3.7261	1.8959
0.0086923	0.55195
-0.32156	-0.22057
-0.099342	0.10021
1.2115	-1.3053
-0.70977	1.1074
0.69143	-0.34142
0.20255	0.26399
-1.4075	1.6381
-1.4559	1.0255
0.32372	0.07324
1.2167	-1.0056
-0.5376	-0.48499
0.35604	0.951
1.9293	1.0644
-1.5261	-1.2401
-0.61347	-0.58546
0.342	-0.19626
-1.1495	-0.72113
-0.53489	-0.95072
1.2515	-0.67132
1.4204	0.29975
-0.71897	-0.38192
0.15144	0.78139
0.51662	0.1231
0.85309	0.50052
-1.2015	1.3052
1.4887	0.85625
-0.94037	-0.29677
0.79512	0.93811
0.37113	0.71468
-1.218	-0.61263
-0.19778	0.17077
-0.42455	0.55571
1.2965	-1.5717
-0.62678	-0.81464
0.30448	-0.036566
-1.1104	1.5366
-0.87736	-0.77929
0.053459	-0.087578
-1.0824	-0.39513
-1.0995	-0.71206
0.19967	-0.17309
0.87808	1.7569
-0.54119	-0.54948
-0.097895	0.3662
-0.19691	0.63407
0.79482	0.20836
-2.6139	2.5286
0.23118	-0.31962
1.1414	1.0047
-0.58431	0.22497
-1.6743	0.9239
0.69299	1.3424
2.1773	1.8719
-0.6887	-0.95989
-1.6516	-0.75114
-0.69553	-0.030301
0.088121	-0.23484
-1.942	2.0847
-0.35493	1.1349
-0.52513	-0.10242
-1.1704	-1.2116
-2.1471	-1.401
-1.8645	1.3946
-0.093766	1.0077
-0.64339	-1.3233
-1.1517	-1.8981
0.50016	-0.20436
-0.90179	-0.62736
2.2389	0.77276
2.7981	2.6284
1.2122	-0.52297
-1.6767	-0.91009
0.25228	-0.031535
1.2621	-1.0281
-1.1975	-1.2269
2.2197	1.0618
0.33502	0.025997
1.1429	-2.2871
-0.051854	1.1663
-1.5025	0.9188
0.16322	0.47443
-0.80889	0.57665
-1.0738	0.178
-0.20374	-0.35079
-2.6961	-3.1479
-0.49031	-0.024988
-1.1437	1.7402
-1.8507	1.6041
0.80597	-0.67364
-0.29729	-0.087021
0.15287	0.16885
0.072892	0.36347
-1.1461	-1.1926
-0.80076	1.5744
1.3765	2.578
0.13084	1.137
-0.49254	-0.34515
-0.38434	0.35999
-0.77369	-1.0308
-0.10035	-0.58767
0.21689	0.15859
-0.32662	-0.062567
1.5694	1.144
1.2183	-1.4626
0.59247	0.7099
1.2836	-2.1722
-0.52541	-0.19147
-0.86088	1.0945
2.1726	-2.3433
-0.97181	-1.0042
-0.40521	0.00060768
1.8512	0.98549
-0.75372	0.99382
-0.70048	-0.9746
0.54481	0.33388
0.6929	0.98394
0.47476	0.8486
0.78233	-0.058323
0.78549	-0.67195
0.67881	1.2927
0.49615	0.63397
0.4861	-1.0825
-0.87652	-0.3913
-0.89722	0.7639
0.80728	0.061505
1.534	-2.1536
0.80013	-0.2374
0.063051	0.32498
-0.46062	0.66408
1.8661	1.8202
-0.035835	0.9414
0.27994	0.49126
1.0093	-0.54148
-1.7674	-2.0375
1.7011	1.4689
-0.60079	0.8012
1.2532	-1.3467
-0.53568	-0.66152
-0.087732	0.7337
0.74432	-0.98701
-0.10296	0.34334
-0.24228	0.7002
1.0081	-1.5988
-1.4118	1.5514
0.32878	-0.86495
-0.70216	1.7664
0.38475	-0.1003
0.76738	1.3458
0.87424	1.7913
0.57542	-1.0755
-1.0187	0.72849
1.0308	0.30476
-0.65897	0.53753
-1.7494	1.6164
0.70846	1.0657
-0.98935	-0.14715
0.63141	0.84348
-0.44949	0.83247
-1.0336	2.4446
-0.47785	-0.79135
-1.7359	-2.1136
-0.2113	-0.32822
-0.35861	1.4395
-1.2026	-1.8596
-0.81406	0.91182
0.28618	0.17906
0.29292	0.070609
0.94649	-0.36248
-0.1648	0.14518
1.9252	-0.29543
-0.099552	0.14071
-1.9318	-1.7283
-1.4159	-1.1481
-1.9235	1.8214
-0.19838	1.39
0.36296	1.0449
2.1536	2.032
0.92106	0.87485
-1.1685	1.2
-1.4356	0.23599
-0.21993	0.5598
-0.59798	0.67716
0.73375	1.6506
-1.0986	-0.50412
0.059878	-0.29958
-1.0019	-1.1539
1.9975	-1.6716
0.69555	-1.3133
0.09665	-0.1797
2.149	-1.2141
0.27262	-0.7363
1.0342	-1.2605
-0.96336	1.3608
1.1603	-1.2807
0.34108	-0.61556
0.14562	0.13735
-0.29788	0.19209
-0.28255	-0.32698
-1.005	0.66809
-0.34795	-0.87036
-0.18377	1.7115
0.53789	-0.57114
-0.78269	0.22261
-0.22803	-0.62256
-0.29433	-0.68785
-1.0979	0.10067
-0.27672	-0.56435
-0.67504	0.33096
0.46576	-0.44835
-0.94462	0.014335
0.14917	-0.4685
1.446	0.38883
-0.78979	-0.17342
-1.1607	0.37687
-0.5653	0.62464
-0.23247	0.81288
-0.36067	-0.085253
1.9312	-1.2722
0.71183	-0.57214
-0.14873	0.35178
0.22785	0.66921
-0.090754	0.29838
-0.6981	-0.37566
-0.9376	0.35398
-0.88518	0.98111
-0.32963	0.018149
-0.89325	-1.9843
0.63839	0.7461
-0.58457	-0.12807
-1.4386	1.4126
0.71946	-0.93693
0.050548	0.7667
0.65668	-0.20822
0.82016	1.6092
1.0381	0.84489
-1.3805	0.93296
0.90891	0.073322
0.84514	0.46261
0.0058144	1.0094
-1.1479	-1.1597
-0.90329	-0.64836
0.10525	1.5574
-0.39976	0.48894
0.24726	0.7111
-1.504	-1.0713
1.1635	2.0305
-0.83208	1.628
-0.55174	-0.34976
-0.24059	0.2915
0.55185	-0.16935
-0.54676	0.16292
0.87963	0.098428
-0.74619	-0.58928
0.0039914	-0.75263
1.8271	-0.5441
-0.15751	-0.67337
0.68102	0.59866
-0.22522	0.56284
1.007	0.7257
0.81314	1.1564
-0.63857	0.51372
-0.61249	0.66859
0.75032	-0.63098
-1.4887	1.5139
-0.7522	0.39397
-1.2507	-0.96525
-0.41614	-0.83398
0.41858	-0.056633
0.88608	-0.93649
-0.57903	0.3566
-1.6944	-0.58415
-0.09787	0.25829
1.9674	-0.63763
1.8696	0.26248
-0.35255	-0.27901
-0.21723	0.086657
